Date,Min temp,Max temp,Avg temp,"Rain, mm",City
1903-12-13,-13.7,-9.9,-6.0,0.0,Астрахань
1903-12-14,-11.5,-8.2,-6.5,0.0,Астрахань
1903-12-15,-14.5,-8.0,-3.5,0.0,Астрахань
1903-12-16,-8.5,-6.3,-2.2,0.0,Астрахань
1903-12-17,-11.0,-4.5,0.0,0.0,Астрахань
1903-12-18,-3.5,-0.9,1.8,0.5,Астрахань
1903-12-19,-9.5,-6.9,-2.0,0.0,Астрахань
1903-12-20,-11.3,-8.2,-6.0,0.0,Астрахань
1903-12-21,-7.5,-4.3,-2.5,0.0,Астрахань
1903-12-22,-8.5,-5.2,-3.2,2.1,Астрахань
1903-12-23,-21.5,-12.7,-7.0,0.0,Астрахань
1903-12-24,-21.5,-12.0,-8.0,0.0,Астрахань
1903-12-25,-9.0,-4.9,-2.2,0.0,Астрахань
1903-12-26,-10.0,-2.6,-0.5,0.0,Астрахань
1903-12-27,-7.9,-4.5,-3.0,0.0,Астрахань
1903-12-28,-9.0,-4.9,-2.6,0.0,Астрахань
1903-12-29,-5.0,-2.8,-2.0,0.0,Астрахань
1903-12-30,-8.0,-4.3,-2.0,0.4,Астрахань
1903-12-31,-12.0,-9.6,-2.5,0.0,Астрахань
1904-09-01,21.4,23.5,26.5,0.0,Астрахань
1904-09-02,19.7,23.4,27.2,0.0,Астрахань
1904-09-03,19.2,21.7,24.0,0.0,Астрахань
1904-09-04,17.5,22.0,26.5,0.0,Астрахань
1904-09-05,15.4,23.0,29.0,0.0,Астрахань
1904-09-06,18.0,24.1,29.5,0.0,Астрахань
1904-09-07,14.4,21.1,26.5,0.0,Астрахань
1904-09-08,15.9,17.2,19.0,0.0,Астрахань
1904-09-09,8.4,13.0,17.5,0.0,Астрахань
1904-09-10,5.1,12.2,18.0,0.0,Астрахань
1904-09-11,9.2,14.4,19.8,0.0,Астрахань
1904-09-12,9.9,15.8,21.0,0.0,Астрахань
1904-09-13,13.9,19.1,23.0,0.0,Астрахань
1904-09-14,10.9,19.1,20.5,5.3,Астрахань
1904-09-15,11.9,16.8,21.0,0.0,Астрахань
1904-09-16,11.4,16.7,22.0,0.0,Астрахань
1904-09-17,11.4,17.6,22.5,0.0,Астрахань
1904-09-18,14.2,18.4,21.4,0.0,Астрахань
1904-09-19,12.9,19.2,26.8,0.0,Астрахань
1904-09-20,11.2,16.8,22.5,0.0,Астрахань
1904-09-21,10.4,16.2,22.0,0.0,Астрахань
1904-09-22,9.4,13.9,19.8,0.0,Астрахань
1904-09-23,5.2,13.0,20.0,0.0,Астрахань
1904-09-24,8.9,12.6,17.5,0.0,Астрахань
1904-09-25,2.8,8.7,14.0,0.0,Астрахань
1904-09-26,3.3,8.9,14.0,0.0,Астрахань
1904-09-27,5.4,13.6,17.5,0.0,Астрахань
1904-09-28,8.9,12.4,18.0,0.0,Астрахань
1904-09-29,5.4,10.3,15.5,0.0,Астрахань
1904-09-30,4.2,9.8,13.5,0.0,Астрахань
1904-10-01,7.7,10.7,14.8,0.0,Астрахань
1904-10-02,5.5,10.6,15.0,0.0,Астрахань
1904-10-03,6.2,9.7,13.8,0.0,Астрахань
1904-10-04,1.6,7.2,13.2,0.0,Астрахань
1904-10-05,2.8,8.7,14.6,0.0,Астрахань
1904-10-06,4.1,11.5,17.8,0.0,Астрахань
1904-10-07,11.0,15.9,21.0,0.0,Астрахань
1904-10-08,10.3,15.8,23.0,0.0,Астрахань
1904-10-09,12.3,17.6,25.7,0.0,Астрахань
1904-10-10,12.0,17.3,24.0,0.0,Астрахань
1904-10-11,10.0,15.5,21.8,0.0,Астрахань
1904-10-12,5.3,8.8,14.2,0.0,Астрахань
1904-10-13,0.8,5.5,11.0,0.0,Астрахань
1904-10-14,0.8,7.1,14.0,0.0,Астрахань
1904-10-15,4.1,8.7,14.8,0.0,Астрахань
1904-10-16,1.6,5.5,10.6,0.0,Астрахань
1904-10-17,-2.4,4.1,10.5,0.0,Астрахань
1904-10-18,-0.2,6.4,12.6,0.0,Астрахань
1904-10-19,4.4,8.6,13.5,0.0,Астрахань
1904-10-20,7.5,10.8,12.4,0.0,Астрахань
1904-10-21,7.5,9.3,10.6,0.1,Астрахань
1904-10-22,7.5,10.3,14.5,0.0,Астрахань
1904-10-23,8.7,11.5,14.0,0.0,Астрахань
1904-10-24,9.7,10.2,11.0,3.2,Астрахань
1904-10-25,5.5,8.9,12.5,0.0,Астрахань
1904-10-26,2.8,7.5,13.0,0.0,Астрахань
1904-10-27,2.3,7.7,14.5,0.0,Астрахань
1904-10-28,5.1,9.3,15.8,0.0,Астрахань
1904-10-29,2.6,7.8,15.0,0.0,Астрахань
1904-10-30,1.1,6.8,13.2,0.0,Астрахань
1904-10-31,4.6,11.2,15.1,5.9,Астрахань
1904-11-01,3.1,5.0,10.5,0.3,Астрахань
1904-11-02,2.1,3.7,5.0,0.0,Астрахань
1904-11-03,2.1,3.3,4.0,0.0,Астрахань
1904-11-04,-0.9,3.6,7.5,0.0,Астрахань
1904-11-05,3.1,6.6,10.0,0.3,Астрахань
1904-11-06,-0.6,1.1,3.0,0.0,Астрахань
1904-11-07,-3.8,1.9,7.0,0.0,Астрахань
1904-11-08,2.1,6.6,10.0,0.0,Астрахань
1904-11-09,0.1,3.6,7.0,0.0,Астрахань
1904-11-10,4.1,8.9,12.0,0.0,Астрахань
1904-11-11,5.5,9.1,12.8,0.0,Астрахань
1904-11-12,3.1,5.4,9.5,0.0,Астрахань
1904-11-13,-2.9,0.8,4.2,0.1,Астрахань
1904-11-14,0.8,2.4,3.8,0.0,Астрахань
1904-11-15,1.1,2.0,2.8,0.0,Астрахань
1904-11-16,-0.1,1.1,2.2,0.0,Астрахань
1904-11-17,-4.2,-2.5,1.0,0.0,Астрахань
1904-11-18,-5.4,1.2,4.8,0.0,Астрахань
1904-11-19,2.3,6.7,10.2,0.2,Астрахань
1904-11-20,1.4,3.5,4.8,0.0,Астрахань
1904-11-21,2.1,3.8,4.7,0.0,Астрахань
1904-11-22,3.1,5.1,8.0,0.0,Астрахань
1904-11-23,4.1,4.9,6.0,0.9,Астрахань
1904-11-24,-0.9,1.3,4.0,0.0,Астрахань
1904-11-25,-3.8,0.9,5.0,0.0,Астрахань
1904-11-26,-0.2,3.2,5.0,0.0,Астрахань
1904-11-27,3.1,5.6,6.2,0.0,Астрахань
1904-11-28,3.1,6.1,9.5,0.0,Астрахань
1904-11-29,0.9,2.8,5.0,0.0,Астрахань
1904-11-30,0.8,3.9,7.0,0.0,Астрахань
1904-12-01,-0.4,1.1,3.8,0.4,Астрахань
1904-12-02,-0.4,0.3,1.0,2.2,Астрахань
1904-12-03,-2.4,-2.0,-0.5,0.0,Астрахань
1904-12-04,-8.9,-5.9,-2.2,0.0,Астрахань
1904-12-05,-9.9,-7.2,-6.0,0.0,Астрахань
1904-12-06,-9.2,-2.8,-0.6,0.6,Астрахань
1904-12-07,-2.1,-0.4,1.0,0.0,Астрахань
1904-12-08,-2.9,1.3,5.9,0.0,Астрахань
1904-12-09,-0.2,4.2,7.5,0.0,Астрахань
1904-12-10,0.6,2.2,4.0,0.0,Астрахань
1904-12-11,0.1,1.0,2.0,0.0,Астрахань
1904-12-12,-1.7,-0.3,0.8,0.0,Астрахань
1904-12-13,-4.4,-3.3,-2.0,0.0,Астрахань
1904-12-14,-6.1,-3.2,-2.0,0.1,Астрахань
1904-12-15,-3.2,-1.3,0.0,0.0,Астрахань
1904-12-16,-2.0,-1.4,-0.4,0.0,Астрахань
1904-12-17,-5.6,-4.0,-2.2,0.0,Астрахань
1904-12-18,-5.7,-2.9,-2.1,0.0,Астрахань
1904-12-19,-2.4,0.9,1.6,0.3,Астрахань
1904-12-20,0.8,4.2,6.0,0.0,Астрахань
1904-12-21,-12.4,-8.1,3.0,0.0,Астрахань
1904-12-22,-15.1,-11.3,-9.0,0.5,Астрахань
1904-12-23,-10.4,-8.5,-4.5,2.3,Астрахань
1904-12-24,-10.7,-0.1,1.8,0.1,Астрахань
1904-12-25,-0.4,0.9,2.0,0.0,Астрахань
1904-12-26,-4.2,-0.1,2.5,0.0,Астрахань
1904-12-27,-6.9,-4.1,-2.0,9.7,Астрахань
1904-12-28,-15.4,-9.9,-4.0,0.1,Астрахань
1904-12-29,-19.4,-12.2,-8.5,0.0,Астрахань
1904-12-30,-8.7,-2.4,-0.3,0.0,Астрахань
1904-12-31,-2.9,0.4,2.6,0.0,Астрахань
1905-09-01,21.3,26.5,32.0,0.0,Астрахань
1905-09-02,18.5,20.8,29.0,0.0,Астрахань
1905-09-03,14.4,16.8,19.0,0.0,Астрахань
1905-09-04,14.4,20.2,26.0,0.0,Астрахань
1905-09-05,14.4,20.1,25.0,2.7,Астрахань
1905-09-06,12.9,15.9,18.5,0.0,Астрахань
1905-09-07,12.1,13.9,16.0,0.0,Астрахань
1905-09-08,8.1,15.6,22.0,0.0,Астрахань
1905-09-09,14.2,20.1,26.0,0.0,Астрахань
1905-09-10,15.0,20.5,26.0,0.0,Астрахань
1905-09-11,14.0,20.6,27.0,0.0,Астрахань
1905-09-12,12.6,19.6,26.0,0.0,Астрахань
1905-09-13,11.1,19.2,26.0,0.0,Астрахань
1905-09-14,14.6,21.7,27.4,0.0,Астрахань
1905-09-15,13.6,17.5,23.2,0.3,Астрахань
1905-09-16,9.4,15.4,21.0,0.0,Астрахань
1905-09-17,10.6,19.0,25.0,0.0,Астрахань
1905-09-18,16.7,20.5,24.5,0.0,Астрахань
1905-09-19,13.4,15.4,19.0,0.0,Астрахань
1905-09-20,11.2,12.7,16.0,0.0,Астрахань
1905-09-21,8.4,15.2,21.0,0.0,Астрахань
1905-09-22,11.9,16.9,23.0,0.0,Астрахань
1905-09-23,11.9,18.5,24.5,0.0,Астрахань
1905-09-24,14.7,20.0,27.5,0.0,Астрахань
1905-09-25,15.9,19.7,25.2,0.0,Астрахань
1905-09-26,12.9,18.3,24.5,0.0,Астрахань
1905-09-27,12.9,17.5,22.0,0.0,Астрахань
1905-09-28,11.4,14.9,18.5,0.0,Астрахань
1905-09-29,8.9,14.7,20.0,0.0,Астрахань
1905-09-30,12.4,17.2,23.0,0.0,Астрахань
1905-10-01,15.3,19.8,25.5,0.0,Астрахань
1905-10-02,14.8,20.4,27.0,0.0,Астрахань
1905-10-03,15.0,20.0,26.0,0.0,Астрахань
1905-10-04,13.9,20.1,25.8,0.0,Астрахань
1905-10-05,17.3,21.1,26.0,0.0,Астрахань
1905-10-06,15.0,18.0,21.0,1.5,Астрахань
1905-10-07,11.7,15.5,20.5,0.0,Астрахань
1905-10-08,10.2,17.3,24.2,0.0,Астрахань
1905-10-09,11.0,17.8,25.0,0.0,Астрахань
1905-10-10,12.0,18.4,24.5,0.0,Астрахань
1905-10-11,12.5,17.7,23.5,0.1,Астрахань
1905-10-12,11.3,17.1,23.0,0.0,Астрахань
1905-10-13,14.1,19.1,24.5,0.0,Астрахань
1905-10-14,16.3,19.4,23.0,0.0,Астрахань
1905-10-15,16.5,19.1,22.8,0.0,Астрахань
1905-10-16,14.0,17.9,21.8,0.0,Астрахань
1905-10-17,10.5,13.1,17.5,0.0,Астрахань
1905-10-18,8.7,13.7,20.0,0.1,Астрахань
1905-10-19,8.0,13.6,20.0,0.1,Астрахань
1905-10-20,6.5,12.4,18.8,0.0,Астрахань
1905-10-21,6.5,13.4,20.0,0.1,Астрахань
1905-10-22,7.0,13.1,19.8,0.0,Астрахань
1905-10-23,6.3,13.7,20.2,0.0,Астрахань
1905-10-24,9.0,14.5,20.0,0.0,Астрахань
1905-10-25,9.9,14.9,20.8,0.0,Астрахань
1905-10-26,7.7,13.4,20.0,0.0,Астрахань
1905-10-27,12.2,16.5,20.0,0.0,Астрахань
1905-10-28,15.5,17.4,20.0,0.0,Астрахань
1905-10-29,6.7,11.8,16.5,0.1,Астрахань
1905-10-30,1.1,3.4,6.7,18.9,Астрахань
1905-10-31,1.6,4.4,7.0,0.0,Астрахань
1905-11-01,1.3,4.1,7.5,0.0,Астрахань
1905-11-02,1.1,6.9,10.3,0.7,Астрахань
1905-11-03,6.0,10.1,12.5,0.0,Астрахань
1905-11-04,8.0,9.7,12.0,0.0,Астрахань
1905-11-05,8.0,9.5,10.8,3.9,Астрахань
1905-11-06,6.1,8.5,10.8,0.0,Астрахань
1905-11-07,4.6,6.8,9.0,0.0,Астрахань
1905-11-08,0.2,2.7,6.0,0.0,Астрахань
1905-11-09,-3.9,-0.2,4.0,0.0,Астрахань
1905-11-10,-3.4,2.0,4.8,0.0,Астрахань
1905-11-11,3.1,4.7,6.0,0.0,Астрахань
1905-11-12,4.1,7.0,9.5,0.0,Астрахань
1905-11-13,6.5,9.9,13.0,0.0,Астрахань
1905-11-14,5.5,8.6,13.0,0.0,Астрахань
1905-11-15,3.0,7.6,12.5,0.0,Астрахань
1905-11-16,5.0,8.2,11.2,0.0,Астрахань
1905-11-17,6.5,11.4,16.0,0.0,Астрахань
1905-11-18,5.3,8.9,12.0,0.0,Астрахань
1905-11-19,1.0,3.8,6.0,0.0,Астрахань
1905-11-20,-1.4,0.2,2.5,0.0,Астрахань
1905-11-21,-1.8,6.0,10.0,6.5,Астрахань
1905-11-22,0.6,2.0,8.0,0.0,Астрахань
1905-11-23,-0.9,2.2,3.9,3.0,Астрахань
1905-11-24,1.4,2.2,6.0,0.0,Астрахань
1905-11-25,1.1,5.1,6.5,0.6,Астрахань
1905-11-26,5.1,8.9,12.0,0.7,Астрахань
1905-11-27,3.6,4.9,8.2,0.8,Астрахань
1905-11-28,-0.7,3.5,6.5,0.0,Астрахань
1905-11-29,3.6,6.2,7.0,1.4,Астрахань
1905-11-30,4.6,6.6,9.0,1.5,Астрахань
1905-12-01,4.1,5.9,7.0,0.2,Астрахань
1905-12-02,-3.2,-1.9,5.0,0.0,Астрахань
1905-12-03,-4.9,-1.4,1.0,0.0,Астрахань
1905-12-04,0.1,1.4,3.5,0.0,Астрахань
1905-12-05,-1.8,0.8,4.8,0.0,Астрахань
1905-12-06,-0.8,2.8,4.8,0.0,Астрахань
1905-12-07,-0.4,1.0,2.0,0.0,Астрахань
1905-12-08,0.1,2.1,3.5,0.0,Астрахань
1905-12-09,-1.4,1.0,4.0,0.0,Астрахань
1905-12-10,-1.6,1.9,3.8,0.0,Астрахань
1905-12-11,-2.7,0.5,4.2,0.0,Астрахань
1905-12-12,-1.9,2.0,3.5,0.4,Астрахань
1905-12-13,-2.1,-0.7,0.0,0.0,Астрахань
1905-12-14,-1.0,3.4,5.2,0.0,Астрахань
1905-12-15,-0.4,0.6,1.6,0.4,Астрахань
1905-12-16,-3.4,-0.6,1.7,0.0,Астрахань
1905-12-17,0.9,4.5,6.8,4.5,Астрахань
1905-12-18,-0.6,1.8,4.0,1.5,Астрахань
1905-12-19,-2.4,-1.6,-0.5,1.4,Астрахань
1905-12-20,-8.9,-6.4,-2.0,8.1,Астрахань
1905-12-21,-11.0,-9.2,-8.6,3.9,Астрахань
1905-12-22,-10.7,-9.7,-8.9,0.0,Астрахань
1905-12-23,-13.7,-8.4,-4.1,0.0,Астрахань
1905-12-24,-5.6,-2.7,0.5,0.0,Астрахань
1905-12-25,-9.1,-6.9,-3.8,0.0,Астрахань
1905-12-26,-11.6,-10.0,-6.8,0.0,Астрахань
1905-12-27,-15.5,-9.4,-4.8,0.0,Астрахань
1905-12-28,-4.9,-2.7,-1.5,2.2,Астрахань
1905-12-29,-3.4,-1.0,0.1,1.8,Астрахань
1905-12-30,-6.1,-2.2,0.1,1.8,Астрахань
1905-12-31,-0.6,2.4,4.8,0.4,Астрахань
1906-09-01,13.0,16.1,22.3,0.0,Астрахань
1906-09-02,10.6,14.6,18.5,0.0,Астрахань
1906-09-03,10.4,16.2,21.3,5.4,Астрахань
1906-09-04,10.0,12.3,14.4,0.0,Астрахань
1906-09-05,8.0,10.1,12.0,1.4,Астрахань
1906-09-06,7.0,11.4,16.5,0.0,Астрахань
1906-09-07,9.0,15.3,21.0,0.0,Астрахань
1906-09-08,14.6,18.1,23.5,0.0,Астрахань
1906-09-09,14.5,17.0,20.4,2.0,Астрахань
1906-09-10,13.0,17.1,21.5,0.0,Астрахань
1906-09-11,14.0,18.5,24.0,0.0,Астрахань
1906-09-12,14.0,18.4,23.2,0.0,Астрахань
1906-09-13,14.5,19.7,25.7,0.0,Астрахань
1906-09-14,14.8,19.4,25.6,0.0,Астрахань
1906-09-15,13.0,16.8,21.4,0.0,Астрахань
1906-09-16,13.5,18.4,22.8,0.0,Астрахань
1906-09-17,13.0,16.9,20.5,0.0,Астрахань
1906-09-18,14.0,15.2,16.7,0.0,Астрахань
1906-09-19,12.4,15.4,20.2,0.0,Астрахань
1906-09-20,7.8,14.6,20.5,0.0,Астрахань
1906-09-21,7.9,12.6,17.5,0.0,Астрахань
1906-09-22,9.4,13.5,18.0,0.0,Астрахань
1906-09-23,9.5,14.2,20.0,0.0,Астрахань
1906-09-24,12.5,15.6,19.0,4.7,Астрахань
1906-09-25,12.2,16.5,20.5,0.4,Астрахань
1906-09-26,14.0,16.3,20.0,0.0,Астрахань
1906-09-27,10.7,13.4,18.6,1.1,Астрахань
1906-09-28,9.0,10.0,11.3,2.2,Астрахань
1906-09-29,5.8,10.5,13.5,0.0,Астрахань
1906-09-30,11.0,13.1,15.5,0.5,Астрахань
1906-10-01,7.8,9.2,12.5,0.0,Астрахань
1906-10-02,7.2,8.9,12.0,0.0,Астрахань
1906-10-03,4.0,9.1,13.2,0.0,Астрахань
1906-10-04,9.8,13.3,16.2,4.0,Астрахань
1906-10-05,11.0,14.0,18.0,2.0,Астрахань
1906-10-06,3.6,6.8,14.2,0.0,Астрахань
1906-10-07,5.8,8.5,10.5,0.0,Астрахань
1906-10-08,3.5,7.5,11.8,0.0,Астрахань
1906-10-09,5.5,9.9,13.8,0.0,Астрахань
1906-10-10,7.4,11.8,18.0,0.0,Астрахань
1906-10-11,6.6,10.6,17.5,0.0,Астрахань
1906-10-12,4.5,9.0,13.2,0.0,Астрахань
1906-10-13,5.0,9.9,14.3,0.0,Астрахань
1906-10-14,10.2,13.8,18.6,0.0,Астрахань
1906-10-15,8.8,13.4,19.6,0.0,Астрахань
1906-10-16,8.5,12.5,16.8,0.0,Астрахань
1906-10-17,10.5,13.1,16.4,0.0,Астрахань
1906-10-18,7.4,11.2,15.8,0.0,Астрахань
1906-10-19,5.5,9.8,15.0,0.0,Астрахань
1906-10-20,5.2,9.3,14.8,0.0,Астрахань
1906-10-21,6.5,11.8,17.0,0.0,Астрахань
1906-10-22,9.5,13.5,18.8,0.4,Астрахань
1906-10-23,8.5,12.8,16.5,1.8,Астрахань
1906-10-24,11.0,12.4,14.2,0.0,Астрахань
1906-10-25,5.5,10.4,15.2,1.0,Астрахань
1906-10-26,7.9,10.7,13.5,2.3,Астрахань
1906-10-27,9.7,10.6,11.5,22.1,Астрахань
1906-10-28,5.0,6.0,10.9,0.0,Астрахань
1906-10-29,4.5,8.0,10.0,0.2,Астрахань
1906-10-30,8.5,9.9,11.4,0.0,Астрахань
1906-10-31,5.4,6.6,9.0,0.0,Астрахань
1906-11-01,4.2,4.9,6.4,0.0,Астрахань
1906-11-02,3.0,4.9,6.5,0.0,Астрахань
1906-11-03,1.5,4.3,7.7,0.0,Астрахань
1906-11-04,1.5,4.4,7.3,0.0,Астрахань
1906-11-05,1.7,4.8,8.1,0.0,Астрахань
1906-11-06,2.0,5.8,8.9,0.0,Астрахань
1906-11-07,4.6,7.2,10.7,0.4,Астрахань
1906-11-08,5.4,6.7,9.0,0.1,Астрахань
1906-11-09,5.7,6.8,8.7,1.9,Астрахань
1906-11-10,-2.1,0.1,5.9,2.2,Астрахань
1906-11-11,-2.1,2.8,4.3,2.2,Астрахань
1906-11-12,2.8,4.5,6.3,3.5,Астрахань
1906-11-13,2.9,4.5,5.9,0.5,Астрахань
1906-11-14,1.0,2.5,4.7,0.0,Астрахань
1906-11-15,1.0,3.9,5.5,0.0,Астрахань
1906-11-16,-1.0,1.0,4.5,0.0,Астрахань
1906-11-17,-1.8,-0.1,0.5,0.0,Астрахань
1906-11-18,-1.5,-0.6,0.9,0.0,Астрахань
1906-11-19,-1.1,1.3,2.9,0.0,Астрахань
1906-11-20,-1.0,0.5,2.2,0.0,Астрахань
1906-11-21,-0.1,1.1,3.2,0.0,Астрахань
1906-11-22,-0.1,2.9,6.4,0.1,Астрахань
1906-11-23,1.9,3.8,5.9,0.1,Астрахань
1906-11-24,1.9,3.6,5.9,0.9,Астрахань
1906-11-25,-0.5,-0.1,0.5,1.4,Астрахань
1906-11-26,-0.5,5.1,7.0,8.2,Астрахань
1906-11-27,5.0,6.3,8.0,0.0,Астрахань
1906-11-28,2.0,3.9,5.9,0.0,Астрахань
1906-11-29,2.8,7.1,11.0,0.1,Астрахань
1906-11-30,0.0,1.6,2.5,0.0,Астрахань
1906-12-01,0.9,6.8,10.9,0.0,Астрахань
1906-12-02,5.7,7.2,9.2,0.1,Астрахань
1906-12-03,5.7,6.7,8.6,0.3,Астрахань
1906-12-04,3.3,3.6,6.7,0.1,Астрахань
1906-12-05,4.1,5.6,6.9,0.0,Астрахань
1906-12-06,4.3,4.9,5.9,0.0,Астрахань
1906-12-07,2.0,2.6,4.4,0.4,Астрахань
1906-12-08,2.0,5.5,7.3,2.3,Астрахань
1906-12-09,-2.5,0.3,6.5,0.0,Астрахань
1906-12-10,-2.5,2.8,3.9,0.4,Астрахань
1906-12-11,3.0,5.0,5.9,0.1,Астрахань
1906-12-12,5.0,5.9,6.7,0.6,Астрахань
1906-12-13,1.3,4.4,6.4,2.4,Астрахань
1906-12-14,-1.8,-0.8,1.3,0.0,Астрахань
1906-12-15,-4.0,-2.2,0.0,0.1,Астрахань
1906-12-16,-5.0,-2.9,0.0,0.1,Астрахань
1906-12-17,-8.5,-6.6,-5.3,0.0,Астрахань
1906-12-18,-10.6,-7.1,-2.5,0.0,Астрахань
1906-12-19,-9.5,-4.0,-0.8,0.0,Астрахань
1906-12-20,-2.7,-1.1,0.4,0.0,Астрахань
1906-12-21,-4.5,-3.0,-0.7,0.0,Астрахань
1906-12-22,-9.0,-5.9,-3.8,0.0,Астрахань
1906-12-23,-8.8,-4.3,-1.8,2.2,Астрахань
1906-12-24,-4.0,-3.2,-2.0,0.2,Астрахань
1906-12-25,-7.0,-5.8,-3.8,0.3,Астрахань
1906-12-26,-10.1,-7.3,-5.1,0.0,Астрахань
1906-12-27,-11.4,-6.8,-5.1,0.0,Астрахань
1906-12-28,-6.5,-2.3,-0.5,0.0,Астрахань
1906-12-29,-3.1,0.2,1.5,0.1,Астрахань
1906-12-30,-1.3,1.2,3.4,0.7,Астрахань
1906-12-31,-0.3,3.2,8.0,0.1,Астрахань
1907-08-01,20.5,25.0,29.5,0.0,Астрахань
1907-08-02,21.0,26.5,32.6,0.0,Астрахань
1907-08-03,22.0,25.0,29.5,0.0,Астрахань
1907-08-04,19.3,21.9,24.6,0.4,Астрахань
1907-08-05,16.2,21.0,25.5,0.0,Астрахань
1907-08-06,16.0,20.7,25.6,0.0,Астрахань
1907-08-07,17.5,22.7,26.5,0.0,Астрахань
1907-08-08,17.2,22.6,28.4,0.0,Астрахань
1907-08-09,18.3,23.9,28.2,0.0,Астрахань
1907-08-10,16.2,21.1,25.4,0.0,Астрахань
1907-08-11,18.3,23.2,28.5,0.0,Астрахань
1907-08-12,16.0,22.7,27.1,0.0,Астрахань
1907-08-13,18.0,23.1,27.5,0.0,Астрахань
1907-08-14,16.0,23.7,28.2,0.0,Астрахань
1907-08-15,20.0,22.5,25.2,0.1,Астрахань
1907-08-16,18.2,22.1,25.8,0.0,Астрахань
1907-08-17,16.5,21.8,26.5,0.0,Астрахань
1907-08-18,17.0,22.7,27.5,0.0,Астрахань
1907-08-19,20.0,24.3,29.5,0.0,Астрахань
1907-08-20,19.0,24.2,30.2,0.0,Астрахань
1907-08-21,18.7,24.4,29.2,0.0,Астрахань
1907-08-22,21.4,25.8,29.8,0.0,Астрахань
1907-08-23,22.6,25.2,28.5,0.0,Астрахань
1907-08-24,21.8,24.7,29.2,0.0,Астрахань
1907-08-25,19.2,23.1,28.7,0.0,Астрахань
1907-08-26,17.0,24.9,31.2,0.0,Астрахань
1907-08-27,19.0,25.5,32.0,0.0,Астрахань
1907-08-28,18.8,24.7,29.8,0.0,Астрахань
1907-08-29,20.0,24.4,29.5,0.0,Астрахань
1907-08-30,19.2,22.3,27.1,0.0,Астрахань
1907-08-31,14.3,17.9,20.8,0.0,Астрахань
1907-09-01,11.4,16.3,21.6,0.0,Астрахань
1907-09-02,11.5,17.9,22.8,0.0,Астрахань
1907-09-03,12.2,18.9,23.7,0.0,Астрахань
1907-09-04,13.4,19.9,24.7,0.0,Астрахань
1907-09-05,17.4,20.7,25.3,0.0,Астрахань
1907-09-06,12.0,17.7,23.6,0.0,Астрахань
1907-09-07,9.2,16.5,22.0,0.0,Астрахань
1907-09-08,11.0,18.8,24.2,0.0,Астрахань
1907-09-09,12.5,18.4,23.6,0.0,Астрахань
1907-09-10,15.2,18.8,22.5,0.0,Астрахань
1907-09-11,16.5,20.3,25.5,0.0,Астрахань
1907-09-12,15.9,17.7,21.5,0.4,Астрахань
1907-09-13,12.5,17.1,22.5,3.0,Астрахань
1907-09-14,10.8,11.8,15.4,28.1,Астрахань
1907-09-15,10.7,14.0,16.7,0.0,Астрахань
1907-09-16,9.5,14.7,19.8,0.0,Астрахань
1907-09-17,10.8,15.6,20.5,0.0,Астрахань
1907-09-18,11.5,17.0,22.7,0.0,Астрахань
1907-09-19,12.5,17.0,21.0,0.0,Астрахань
1907-09-20,12.8,15.0,18.0,0.4,Астрахань
1907-09-21,10.0,13.4,16.5,0.0,Астрахань
1907-09-22,8.5,13.9,18.8,0.0,Астрахань
1907-09-23,12.0,16.3,21.1,0.0,Астрахань
1907-09-24,7.8,9.4,14.4,0.0,Астрахань
1907-09-25,5.5,10.4,15.0,0.0,Астрахань
1907-09-26,8.2,12.6,18.1,0.0,Астрахань
1907-09-27,7.6,13.0,18.5,0.0,Астрахань
1907-09-28,8.4,14.7,21.0,0.0,Астрахань
1907-09-29,5.0,7.6,15.0,0.0,Астрахань
1907-09-30,3.6,9.0,13.6,0.0,Астрахань
1907-10-01,6.0,12.0,17.8,0.0,Астрахань
1907-10-02,8.3,12.9,18.5,0.0,Астрахань
1907-10-03,8.0,11.8,19.0,0.0,Астрахань
1907-10-04,3.0,7.2,9.5,0.0,Астрахань
1907-10-05,1.5,5.7,9.6,0.0,Астрахань
1907-10-06,0.5,7.5,13.6,0.0,Астрахань
1907-10-07,4.7,11.7,18.5,0.0,Астрахань
1907-10-08,8.0,12.7,16.4,0.0,Астрахань
1907-10-09,11.0,13.6,18.6,0.0,Астрахань
1907-10-10,10.0,15.2,20.5,0.0,Астрахань
1907-10-11,7.2,11.7,16.6,0.0,Астрахань
1907-10-12,5.3,11.3,16.4,0.0,Астрахань
1907-10-13,4.0,7.3,12.0,0.0,Астрахань
1907-10-14,3.5,8.3,13.6,0.0,Астрахань
1907-10-15,4.5,8.8,12.5,0.0,Астрахань
1907-10-16,3.5,7.4,12.5,0.0,Астрахань
1907-10-17,3.5,8.1,13.4,0.0,Астрахань
1907-10-18,4.6,9.9,15.8,0.0,Астрахань
1907-10-19,3.5,7.0,11.8,0.0,Астрахань
1907-10-20,4.0,8.1,12.7,0.0,Астрахань
1907-10-21,3.7,7.6,12.8,0.1,Астрахань
1907-10-22,2.6,8.1,14.0,0.1,Астрахань
1907-10-23,3.0,8.6,14.8,0.0,Астрахань
